region	const	population	geom_wkt
Oshana	Okaku	21892	MULTIPOLYGON(((596857.821233923 8044373.32528703,598869.736328259 8044265.65049021,601005.814896261 8044151.11304464,601017.381155368 8044150.49504702,601316.682672811 8044134.41866992,601335.240354487 8044133.42192565,601344.706486947 8044132.91506926,601356.616730325 8044132.2773271,602395.187271488 8044076.46247227,603275.681606854 8044029.14273595,603334.191476734 8044025.99830347,603365.072371012 8044024.33511581,603494.665820942 8044017.36116655,604184.702885911 8043980.22768221,604193.70675969 8043979.74311022,604249.437428988 8043976.73399526,604971.150626512 8043937.86443561,605974.034585417 8043883.8078683,605973.86380403 8043851.67004497,605973.862016858 8043851.34137708,605963.095372524 8041828.30706026,605954.820366205 8040276.18391478,605949.301345126 8039236.94465053,605949.279758358 8039232.91176753,605938.100914158 8037136.79401345,605937.946395445 8037107.75614485,605932.600943414 8036102.79995159,605928.649570095 8035360.29314388,605920.17033349 8033767.83795974,605912.314305189 8032300.66600206,605911.094981614 8032071.824752,605902.963000207 8030547.02097138,605901.9371825 8030354.81595747,605901.69919093 8030310.07366989,605900.273831339 8030043.07171687,605889.761088929 8028073.94569216,605887.593798108 8027668.15381572,605884.437115748 8027078.70027997,605890.121701848 8027080.88140682,605879.218551036 8025042.07935363,605873.516189026 8025042.0215489,605220.876714312 8025035.40248925,605081.402063101 8025033.98794424,605006.071463308 8025033.22395055,604805.157474317 8025032.20932954,604352.847624444 8025029.92529177,603990.684476597 8025031.8315603,602804.71365576 8025011.44399761,602483.65526924 8025005.92474128,602344.259659726 8025006.64535152,602127.961298758 8025007.76342706,601597.368074296 8024998.82941482,601513.512430746 8024997.41752147,601358.084825426 8024996.32823116,599838.422757729 8024985.6780855,599316.212117837 8024975.0062125,599308.051813415 8024974.83948424,599278.431149475 8024974.61055136,598777.716016586 8024970.7401272,598777.77631793 8024969.36070604,598812.538893023 8024173.6534762,598834.135291477 8023760.55454896,598836.114635348 8023722.6925225,598838.722961925 8023672.79772586,598848.325159572 8023546.69481702,598853.162985299 8023483.16029715,598853.533293886 8023462.8185554,598856.595452028 8023294.58153898,598811.005341877 8023356.51783687,598807.975813791 8023360.63354891,598806.975462553 8023361.99255604,598804.820859795 8023364.9196406,598792.494659952 8023381.66550991,598768.180992426 8023414.69668609,598741.89931692 8023469.34702429,598732.798241067 8023488.27178099,598670.074180489 8023618.70046404,598616.214412589 8023730.69647898,598548.168536766 8023828.38222864,598524.224471947 8023862.75593126,598517.60021849 8023872.26559603,598509.903375674 8023883.3149676,598456.985733666 8023959.28267892,598412.215541285 8024008.943292,598314.04414805 8024117.83837408,598124.801864691 8024300.21631089,597972.904787293 8024456.33506277,597806.085148517 8024619.24801956,597770.718795794 8024652.5438742,597760.374815053 8024662.28223586,597745.073150888 8024676.68810826,597649.499874218 8024766.6659407,597590.321779037 8024822.37945725,597377.570200413 8025022.67497513,597206.902466375 8025192.41818916,597033.847224613 8025365.98557888,596766.399390765 8025637.80405907,596587.295976882 8025816.47540275,596551.614898476 8025851.72572625,596452.94105095 8025949.20815733,596412.365931147 8025991.11191463,596403.501527868 8026000.26662293,596392.703167442 8026011.41855094,596338.598459272 8026067.29493492,596334.327560893 8026071.70572423,596315.987448258 8026090.82345155,596227.711910837 8026182.84157314,596209.396737854 8026197.63901423,596166.056662442 8026228.13286231,596042.643971471 8026297.80290507,595955.897815396 8026345.39609118,595731.494291911 8026444.15337683,595715.506168853 8026451.19152344,595667.68784415 8026470.95093076,595533.521616136 8026526.35930949,595480.020296482 8026546.23136318,595436.684528726 8026562.32760247,595398.209973269 8026581.72558813,595242.38915461 8026660.287044,595226.752374965 8026668.17075704,595212.052168059 8026675.58223331,595180.11157932 8026691.68595791,595091.574346125 8026737.52312589,595035.341914257 8026765.21497622,594991.749056761 8026780.62195707,594640.928705638 8026904.61179304,594589.817888849 8026922.67579663,594292.626729648 8026991.62647494,594113.992897707 8027036.93874074,594119.226644215 8027047.00935505,594127.302561559 8027062.54884105,594190.695136551 8027124.40754813,594275.34528 8027163.91766759,594318.189277217 8027204.55300248,594400.288599093 8027269.12966227,594457.57512883 8027354.23918224,594481.783025729 8027398.67745672,594489.01416146 8027419.06707015,594492.640948237 8027455.14052567,594492.824058213 8027456.9616325,594493.208739551 8027460.78787449,594495.542781348 8027484.00384483,594494.343785056 8027489.02504853,594482.451494036 8027538.82750212,594456.896882947 8027588.13291166,594453.521473352 8027624.3477162,594455.005315329 8027627.12772086,594465.053148567 8027645.95243806,594477.734604932 8027669.71149381,594492.5734563 8027705.37667402,594494.289282196 8027709.50075638,594495.879938093 8027713.32379917,594507.411891632 8027741.04086454,594506.715394052 8027756.95340161,594507.496767377 8027758.83128615,594501.889116954 8027886.94163321,594490.534315308 8027975.66522169,594501.86252338 8028020.59544209,594510.705184672 8028055.66762563,594536.77306302 8028114.00800396,594557.416778291 8028154.74849969,594611.104613374 8028228.74141214,594671.185258232 8028338.90265024,594688.863999718 8028389.89828177,594692.895746655 8028401.5280897,594698.475525347 8028417.62354804,594708.128713981 8028445.46882328,594720.783415553 8028490.88774,594720.746079102 8028508.2394639,594720.238181643 8028744.26920833,594715.98306632 8028787.90696005,594697.571092968 8028839.05145082,594694.81160531 8029004.27220722,594695.181346907 8029005.01025759,594694.896464248 8029022.06274506,594734.208948361 8029100.53392597,594749.633483543 8029131.32256027,594781.184229265 8029226.76143926,594815.42191901 8029317.5568929,594862.841995969 8029380.44577703,594912.86208708 8029428.47436229,594978.917221154 8029486.62333099,595061.985769671 8029567.90344351,595162.219408004 8029703.86151878,595224.941760483 8029806.57917176,595275.265468913 8029965.12259636,595329.619600927 8030136.49282117,595379.451986607 8030327.45264058,595441.505043502 8030472.87404885,595626.522484813 8030678.95681202,595756.35753034 8030866.74202515,595860.635771352 8031126.86747151,595953.48446944 8031358.52710985,596089.387708581 8031710.67267101,596175.129434446 8032212.1841245,596176.229587149 8032218.61924185,596179.970248322 8032240.49897972,596188.649356126 8032291.26330915,596191.215454244 8032306.2736969,596045.056157503 8032470.09752345,595877.69969184 8032614.77309418,595805.162736541 8032694.93858731,595769.060798032 8032765.64707938,595733.04554523 8032862.35619538,595635.944139413 8033008.53318995,595531.676764395 8033140.83231301,595403.295799378 8033258.39871727,595244.057084357 8033427.14828953,595061.672679297 8033592.30250638,594873.073759758 8033759.3368353,594758.781903976 8033848.06205698,594658.639358316 8033919.07320737,594509.681854662 8034005.17358576,594316.411428042 8034130.45943294,594034.575514065 8034322.98191858,593817.41776605 8034474.36639982,593724.374563761 8034538.84634655,593641.969355794 8034601.42339092,593576.405282369 8034658.34434633,593500.257820758 8034720.89129027,593460.354825643 8034757.52870012,593431.174289352 8034784.3210178,593361.737014501 8034848.98026671,593332.000284082 8034876.67081751,593259.483064413 8034956.83576975,593220.658762743 8034997.32230594,593170.081527608 8035050.06496913,593062.976569457 8035152.65752517,592972.67815237 8035242.18541966,592887.790331226 8035338.18039904,592858.214434679 8035407.0811969,592863.194926367 8035596.15695262,592862.895698581 8035599.43658889,592863.277570398 8035613.94723594,592855.652781743 8035697.51202494,592773.045537713 8035906.73009479,592721.359838717 8036076.81752084,592695.161862785 8036179.95680295,592635.848923332 8036236.84505067,592587.8928146 8036249.13743882,592377.16034409 8036262.18544202,592218.495523817 8036367.80026342,592101.385166899 8036430.5209434,591977.988804947 8036479.35849416,591852.844746674 8036530.05542168,591779.275339705 8036583.29228719,591724.407393695 8036644.80755937,591686.53654555 8036725.72254549,591601.708844902 8036845.83956416,591533.719799776 8036951.03121672,591501.139721871 8037020.78830078,591427.953485358 8037123.37716953,591508.774014398 8037257.32235382,591601.098655981 8037410.33367492,591795.803236063 8037826.20538299,591969.402886611 8038141.5758751,592107.914108593 8038313.40152062,592481.323384534 8038656.58256842,592781.865410852 8038874.62475074,592801.209178291 8038888.96402824,592808.712922148 8038893.81809114,592816.942527992 8038898.65913734,592968.379245253 8038974.51214448,592992.571572218 8038989.13774694,593016.120986872 8039004.93091185,593062.53852892 8039037.85465068,593093.938583551 8039059.05908464,593112.313571704 8039070.32497483,593133.973541385 8039082.05443089,593145.833466071 8039087.69474573,593178.650459033 8039101.6527025,593211.881835982 8039114.57188277,593278.760465667 8039139.30398721,593323.043986515 8039156.54403986,593406.804609093 8039191.48340928,593490.113074631 8039227.61932974,593545.427090888 8039252.58402989,593559.583939169 8039259.65734924,593573.24891795 8039267.57005839,593582.131236779 8039273.23436102,593593.735083725 8039281.19637606,593608.903406394 8039292.35786931,593628.596819722 8039307.81007838,593654.459921234 8039328.47143743,593660.865087503 8039335.00383931,593665.131545642 8039341.2371124,593668.057550185 8039346.51133532,593671.566826042 8039354.03343628,593675.852922738 8039364.54885231,593681.415969948 8039378.48389007,593684.771261813 8039385.91706627,593691.312065911 8039396.83013958,593697.525552987 8039403.08459724,593703.686117305 8039406.23228665,593708.805746124 8039407.16485223,593769.788305862 8039403.51191667,593823.900137998 8039472.94526415,593829.229106415 8039477.81939896,593834.819562555 8039481.52712832,593840.51999787 8039484.26868196,593846.216884004 8039486.24388583,593851.8350367 8039487.61117496,593857.297807469 8039488.54169476,593862.568849799 8039489.11429963,593872.877214623 8039489.54348699,593882.152494178 8039489.37030747,593898.829070087 8039488.27668406,593923.898638335 8039486.19659579,593936.034597476 8039485.65124193,593941.913728492 8039485.65351162,593947.640660758 8039485.87571057,593959.781901292 8039486.47573437,593981.085058371 8039487.0422275,594013.03892755 8039487.6690174,594028.998482907 8039488.35019776,594044.959961517 8039489.56943909,594066.348554413 8039492.08793102,594084.953155634 8039495.0271625,594101.11511702 8039498.20767586,594115.178175403 8039501.4768771,594127.370685751 8039504.74527377,594148.473076639 8039511.40763038,594164.075766978 8039517.24871461,594169.851294996 8039519.68130096,594175.588042226 8039522.11419978,594203.415125183 8039610.74988464,594378.255912078 8039717.41205642,594572.083784813 8039850.88988988,594637.136684613 8039988.93073765,594701.872655809 8040059.77453551,594796.898326078 8040134.41820048,594892.677923419 8040359.26702399,594972.927521429 8040505.14097919,595087.419044453 8040682.46916043,595148.604830075 8040800.75917728,595153.754552112 8040864.04907541,595152.61117401 8040866.74594686,595107.886854765 8040972.23419235,595083.168857983 8041024.47353574,595009.223662278 8041233.30973463,594980.291223535 8041418.99828643,594956.71539183 8041510.99482133,594957.541536476 8041525.89135673,594958.467706231 8041542.59180453,594958.813896782 8041565.09838128,594949.758172956 8041589.92121962,594934.158651158 8041632.68126945,594854.135941424 8041639.86307823,594747.21357268 8041666.43136169,594665.314863361 8041696.60460614,594609.853572272 8041714.9709207,594558.533047926 8041752.95570758,594506.176337396 8041798.06500191,594469.855537848 8041835.3607759,594451.428690235 8041886.49344567,594406.425500193 8041960.95437988,594367.636983824 8042033.53332609,594349.070174531 8042063.3261806,594314.642226451 8042113.6081035,594312.409251735 8042159.54350338,594312.396119939 8042159.81303362,594312.380939393 8042160.12496842,594312.242037958 8042162.98158593,594312.032720424 8042177.40466313,594311.9881248 8042180.48198948,594311.838113383 8042190.81259551,594318.02508845 8042288.08685426,593952.516775097 8042639.3321121,593801.18990676 8042731.69850349,593790.389360841 8042737.50392304,593590.095309672 8042845.16504925,593426.600797411 8042891.75706704,593367.874734445 8042914.83574976,593287.082771042 8042946.57175274,593210.604605063 8042961.9049718,593159.416066439 8042972.16215323,593159.499017404 8042989.95205286,593169.967195405 8043229.03234816,593104.271422942 8043329.77550826,593056.799298666 8043474.37957882,593030.390493327 8043634.86795794,593009.910786608 8043744.5220223,592974.239466356 8043832.56880327,592902.439773559 8043927.05580899,592884.943498722 8044040.13209215,592771.437667591 8044222.70300937,592725.582518101 8044264.09225305,592715.510655969 8044273.18386114,592645.620693147 8044336.27121546,592567.06814192 8044267.58477835,592386.606960252 8044280.97685971,592294.059955816 8044345.99740163,592288.491186059 8044349.90986071,592278.673061689 8044356.80776447,592257.021930083 8044348.0952188,592265.489570397 8044369.25986331,592273.863460619 8044390.19010195,592267.770364688 8044443.34402559,592260.171139254 8044509.33138254,592277.230174582 8044598.56725155,592294.229657892 8044616.81180962,592510.744912932 8044605.26798381,594567.309359317 8044495.61883219,594596.092312725 8044494.11876626,596124.602370332 8044412.52328108,596604.52242349 8044386.86804105,596749.105781516 8044379.13896661,596857.821233923 8044373.32528703)))
